mz	Intensity	SN	Resolution
208.55525	861291		374139
208.56014	867565		515764
208.70171	860825		686074
208.71367	909980		539263
208.75772	837930		669843
208.77578	848816		605099
208.8225	958014		596659
208.88258	823121		632509
208.9178	920924		524052
208.94148	850403		471065
208.9607	923497		394867
208.96545	856938		677457
209.02025	836603		490772
209.04444	859011		574225
209.06201	825224		701806
209.07373	861900		436789
209.18251	1288494		585513
209.39605	923248		692709
209.47599	912904		488952
209.49838	891791		566781
209.49919	905487		433951
209.61649	979636		646481
209.63779	831034		669837
209.65231	1043007		633695
209.71484	835026		777953
209.71915	830675		321798
209.74065	839898		676678
209.79758	834988		367391
209.96265	870431		626590
209.99742	869673		660095
210.14959	881752		664666
210.15658	915802		602451
210.44742	1052596		604387
210.4641	843449		780039
210.54685	820179		562362
210.56745	918201		332789
210.59241	822497		686722
210.60086	882916		691425
210.64659	832370		532193
210.64878	904434		699352
210.66697	898040		502529
210.82586	914281		415064
210.97109	937046		664663
211.10902	857472		538335
211.19296	990874		726726
211.22992	838949		539681
211.27511	841139		574783
211.33354	1116869		401410
211.47298	847856		740355
211.48584	820084		631671
211.50334	970106		615601
211.53384	860035		576506
211.68618	826930		837569
211.82018	824795		553898
211.84195	833762		581027
211.84881	904036		463275
211.85009	847716		601786
211.88258	822766		404604
211.91799	858809		373165
212.00367	963603		606716
212.07359	827561		706096
212.14109	965694		539876
212.24699	891742		496963
212.2812	909673		558722
212.33546	896249		752860
212.38124	875655		560105
212.40694	947343		426919
212.50401	919213		548611
212.5453	832826		633422
212.61925	879441		639848
212.85663	883865		583957
213.05281	891221		609039
213.12785	824044		498902
213.14928	966003		509233
213.21109	829574		643209
213.28089	847131		656907
213.33879	858157		784467
213.41875	958917		561541
213.45155	845520		479843
213.49721	865885		575735
213.52963	828263		605652
213.537	964586		333709
213.5387	913386		407912
213.57943	830327		423741
213.62555	894597		744118
213.62605	1008773		658108
213.70731	836766		481909
213.70773	847902		412780
213.92319	899680		570748
213.94487	844390		514864
213.95067	822760		495155
214.05267	939399		400787
214.15027	888229		621791
214.23063	973886		677326
214.25158	896196		342363
214.36213	856934		687302
214.46385	826373		513863
214.48853	822924		639395
214.49836	851471		573494
214.50029	823696		621308
214.71124	872016		564240
214.87597	840578		570174
214.88849	857350		573754
214.9997	870568		690767
215.00248	884713		513473
215.34913	883986		424433
215.66511	878578		746123
215.67147	966772		568867
215.73938	834825		531721
215.84859	847402		548639
215.90292	855098		621770
215.92337	824896		555930
215.93375	851011		758950
215.94493	830023		744859
215.96285	847180		540729
215.98316	873682		493398
216.0124	826331		365181
216.02942	881248		589835
216.04222	839012		586810
216.04443	970981		482671
216.09537	824820		557164
216.10125	964726		516832
216.20351	1015189		410873
216.2084	834199		534301
216.30229	855603		621764
216.35648	938691		512172
216.43251	847834		623915
216.465	859364		581102
216.52835	833015		580597
216.67982	938533		500225
216.6898	1095208		549992
216.8593	865243		642568
216.86119	882844		406926
216.87762	850337		485325
216.98358	891649		558649
217.1172	907433		614013
217.12282	1000363		432173
217.207	900932		539788
217.23111	833356		500950
217.29576	931551		657774
217.33484	832363		660829
217.34928	899823		703356
217.41296	840962		701155
217.45759	840592		650919
217.47215	926740		485290
217.57332	862003		676107
217.69111	848470		759278
217.69804	889176		689429
217.76706	864877		549006
217.77577	849519		761949
217.81623	843388		562974
217.86522	973642		357988
217.89111	887442		525151
217.97822	872620		469210
217.99471	896177		402607
218.06923	907208		641184
218.08768	842701		476287
218.23721	1040634		652248
218.38018	904229		509814
218.38497	882726		534319
218.45881	842428		636344
218.47858	923330		540982
218.48372	828356		469363
218.51194	946252		649440
218.5313	944594		542440
218.61012	935402		366735
218.66529	903162		516330
218.69123	983426		683141
218.70508	827014		647311
218.7812	918941		523930
218.97643	870743		430673
219.05103	909677		457271
219.10974	875135		545753
219.3418	882884		400088
219.54681	857857		591680
219.55088	868482		623022
219.61785	857430		449043
219.64546	1078302		333107
219.74387	858300		680331
219.82154	902995		434713
219.957	830203		585198
219.98386	843907		645276
220.08351	854945		654712
220.08985	853794		403255
220.12202	885036		495567
220.14746	839603		410935
220.20574	866245		628854
220.32473	911720		447510
220.35787	844402		517413
220.38501	833658		531918
220.44642	835468		347309
220.58674	828342		533746
220.78108	930159		541402
220.82879	827389		605708
220.92089	880152		590099
221.06451	826819		599563
221.15902	859359		419060
221.19788	889706		642812
221.23788	918070		392786
221.36883	838300		683308
221.45646	902710		368997
221.64021	985068		631443
221.68699	872186		535663
221.79565	866266		390356
221.79986	919131		339194
221.8213	830753		717910
221.85075	956970		549676
221.86563	850222		470991
221.86933	901423		614904
221.93587	960323		486965
221.985	907089		516242
222.10538	883125		385878
222.12696	886651		550504
222.14188	836351		621984
222.21507	877333		599974
222.25309	916256		560306
222.29595	925356		550854
222.36291	871968		309120
222.38758	853703		523483
222.45014	851801		616719
222.46019	831452		735978
222.48863	863333		405208
222.51629	952173		411164
222.5451	860405		631333
222.58655	853121		578096
222.7439	861999		521348
222.92083	5253219		548650
222.95383	866796		552784
223.03208	1001859		623995
223.11372	840603		734321
223.25886	830021		596436
223.27967	853323		521635
223.35285	887648		547086
223.45755	929279		552947
223.54025	989719		612427
223.56629	1005470		409540
223.5726	2431776		531103
223.57676	934177		496733
223.58075	989346		479812
223.58199	858659		495233
223.59277	903462		486684
223.60528	881833		579434
223.70314	837574		589946
223.85439	925425		427504
223.96173	898960		582029
224.12275	927551		557397
224.17487	849806		353770
224.55456	935867		514313
224.64223	886549		435168
224.72014	909931		371453
224.82569	892681		608245
224.90379	836192		431550
224.92122	3228837		529015
224.99922	888251		472134
225.13872	938339		565092
225.19493	906227		683903
225.41056	879665		528059
225.52645	937682		495215
225.5641	933212		625382
225.68369	882815		687612
225.79057	1029917		540862
225.80628	900769		659809
225.83124	935209		456152
225.8356	950186		654677
225.85333	890031		451891
226.01055	839388		675591
226.07846	844271		539717
226.35532	896061		639158
226.47541	836959		455110
226.60173	842115		496643
226.60291	909699		503617
226.77453	833460		466782
226.84238	915783		529898
226.90485	859353		485420
227.03043	838268		593804
227.31659	854604		350254
227.47878	866810		477103
227.51193	864515		533093
227.72432	835263		399578
227.7567	1006920		467043
227.8872	874604		440404
227.89054	862317		564890
227.93056	859384		727075
227.98377	862215		417067
228.02194	836050		393224
228.10441	873513		467796
228.1295	900528		481827
228.24546	865744		402524
228.47411	906128		607044
228.5003	852119		558846
228.66233	972228		636234
228.86857	960253		553825
228.88655	863234		404848
228.93894	874000		458800
228.94916	936595		514477
229.06962	892341		461797
229.23676	950627		611674
229.39332	863118		720065
229.47898	945573		575504
229.48552	853543		461606
229.51382	852783		374130
229.53286	923572		497027
229.55357	956090		572670
229.63821	900369		350472
229.66664	927705		521951
229.96223	907690		387204
229.98408	1012272		671442
230.49571	887739		526988
230.62208	834398		496889
230.69337	895345		386273
230.80005	925198		600057
230.82617	5796117		555012
230.96605	890939		649288
231.02375	1002570		365154
231.12513	872998		377887
231.26724	862348		687924
231.27745	903823		489944
231.50525	851788		602371
231.66853	844152		420373
231.85064	943017		503509
231.88842	881971		520035
231.90683	902584		594341
231.93225	932927		463863
232.06098	893025		482411
232.09878	850795		516698
232.12226	900466		542436
232.2093	965129		406871
232.22887	898446		450463
232.35438	959919		631777
232.36959	840755		614393
232.44859	947400		622865
232.47719	1006032		587143
232.491	924756		455444
232.55103	863204		623616
232.69541	892810		532758
232.70392	855628		331405
232.75448	885786		601867
232.80406	838951		474539
232.85053	925747		500450
232.90155	1009729		455718
232.93048	897864		677457
232.93929	889035		463257
232.96557	1083858		522502
233.06023	961130		453764
233.06259	1103211		548835
233.17832	903946		519872
233.2009	881808		484986
233.28011	888228		494790
233.33687	1022643		560716
233.66206	859529		562799
233.7741	1016358		519555
233.87016	851519		368315
233.91393	1071179		516344
233.93549	924240		507651
234.00548	1014882		364944
234.05491	869615		580003
234.21484	863513		441865
234.25763	845732		746968
234.29904	899631		512306
234.32868	876983		562341
234.40257	896842		476302
234.41596	860877		532843
234.87194	839363		560875
234.90833	981965		493970
234.97807	859231		407003
234.99439	884067		638490
235.02003	879337		548875
235.02428	845802		489977
235.1108	915713		452383
235.17119	847120		532427
235.19312	852118		588331
235.23831	860193		441091
235.3893	964296		625724
235.47838	973919		400328
235.49565	881635		232430
235.53743	856686		470896
235.75955	845607		719116
235.78016	847404		446937
235.80792	1016499		380942
235.92564	862289		480041
235.95358	935000		473208
236.08635	913146		493019
236.13544	877894		323435
236.40404	891850		583091
236.44698	895189		444802
236.53088	921066		443208
236.72675	878363		583711
236.81351	872241		551642
236.84003	856504		393113
236.93047	847054		514212
237.01251	962403		608608
237.02833	896359		504553
237.07263	897778		545528
237.10415	870778		612754
237.1168	866557		448895
237.19144	860304		618105
237.25391	875807		511828
237.27519	855972		369450
237.39222	864066		505830
237.48638	898009		502513
237.62154	851963		509959
237.64208	929152		482793
237.67006	927879		482835
237.7793	880162		508779
238.0446	903651		454922
238.13805	860026		614701
238.14726	865724		373668
238.4328	956610		410932
238.59369	862954		574242
238.60514	849900		501393
238.68398	860288		461880
238.73607	878348		678509
238.78679	840473		426737
238.92994	852668		341426
239.05434	853594		637374
239.08166	845792		409168
239.12819	847724		651252
239.14161	1032303		592803
239.16913	877942		669882
239.36268	930340		507895
239.36574	872741		413820
239.3721	850599		525312
239.46614	853565		583476
239.53874	844111		550259
239.54296	911824		514297
239.73697	854270		352638
239.78372	947721		590427
239.84258	876824		424075
240.11943	937562		417902
240.2121	906096		428771
240.26131	848123		490385
240.3139	842888		661006
240.35427	1006737		582540
240.43609	854949		597261
240.57267	871877		548634
240.75499	866256		367732
240.76684	872051		332704
240.86863	992779		411179
240.99416	855848		533821
241.0358	864306		620796
241.13708	876106		451142
241.30448	849009		597569
241.43598	971407		407350
241.49345	950429		554485
241.54067	938024		484593
241.55706	879020		490282
241.57358	927919		580401
241.64669	929088		497560
241.66954	850246		478349
241.69659	866252		499644
241.7057	852814		562005
241.79156	846946		602067
242.11121	866347		532691
242.15033	928820		594216
242.30244	883927		537358
242.38361	841002		316449
242.39583	980845		469586
242.4375	877302		424301
242.45197	898425		570738
242.53862	841101		652441
242.58818	981913		472985
242.65333	898983		548037
242.67087	906411		529354
242.68517	966063		571519
242.84454	888915		526904
242.91122	857314		385061
242.97736	884721		708150
243.05618	842499		435519
243.1143	988944		529554
243.18528	865056		585317
243.21634	877863		637728
